Time,Temperature of system I,Temperature of system II
2022/2/18 22:19,1003.39,830.96
2022/2/18 22:20,1003.88,830.69
2022/2/18 22:21,1003.27,830.04
2022/2/18 22:22,1003.83,830.36
2022/2/18 22:23,1003.57,830.32
2022/2/18 22:24,1003.17,830.25
2022/2/18 22:25,1003.04,830.34
2022/2/18 22:26,1003.84,830.55
2022/2/18 22:27,1003.08,829.45
2022/2/18 22:28,1003.48,830.22
2022/2/18 22:29,1002.86,830.09
2022/2/18 22:30,1003.3,830.56
2022/2/18 22:31,1003.65,830.32
2022/2/18 22:32,1004.06,830.37
2022/2/18 22:33,1003.48,830.37
2022/2/18 22:34,1003.88,830.23
2022/2/18 22:35,1003.44,830.32
2022/2/18 22:36,1003.97,830.38
2022/2/18 22:37,1002.74,829.88
2022/2/18 22:38,1003.13,830.43
2022/2/18 22:39,1003.08,829.86
2022/2/18 22:40,1003.08,830.67
2022/2/18 22:41,1002.33,830.08
2022/2/18 22:42,1002.95,830.83
2022/2/18 22:43,1003.84,829.8
2022/2/18 22:44,1004.23,831.11
2022/2/18 22:45,1003,829.54
2022/2/18 22:46,1003.75,831.21
2022/2/18 22:47,1004.1,829.89
2022/2/18 22:48,1003.53,830.25
2022/2/18 22:49,1002.81,830.03
2022/2/18 22:50,1003.65,830.82
2022/2/18 22:51,1003.22,830.77
2022/2/18 22:52,1003.75,830.5
2022/2/18 22:53,1002.73,829.76
2022/2/18 22:54,1003.66,830.5
2022/2/18 22:55,1003.66,830.5
2022/2/18 22:56,1003.66,830.3
2022/2/18 22:57,1002.56,829.25
2022/2/18 22:58,1003.97,830.3
2022/2/18 22:59,1003.97,829.9
2022/2/18 23:00,1003.57,831.11
2022/2/18 23:01,1002.56,829.59
2022/2/18 23:02,1004.5,831.01
2022/2/18 23:03,1003.3,829.6
2022/2/18 23:04,1003.7,831.11
2022/2/18 23:05,1003.39,830.09
2022/2/18 23:06,1003.39,830.17
2022/2/18 23:07,1002.95,829.93
2022/2/18 23:08,1003.83,831.12
2022/2/18 23:09,1003.22,830.08
2022/2/18 23:10,1004.45,831.44
2022/2/18 23:11,1003.26,829.76
2022/2/18 23:12,1003.08,830.73
2022/2/18 23:13,1003.12,829.97
2022/2/18 23:14,1004.1,830.72
2022/2/18 23:15,1003.97,830.82
2022/2/18 23:16,1003.48,830.33
2022/2/18 23:17,1002.6,830.17
2022/2/18 23:18,1003.88,831.1
2022/2/18 23:19,1003.79,829.99
2022/2/18 23:20,1003.7,830.82
2022/2/18 23:21,1002.38,829.68
2022/2/18 23:22,1003.39,830.8
2022/2/18 23:23,1003.39,830.02
2022/2/18 23:24,1003.39,830.27
2022/2/18 23:25,1002.59,829.63
2022/2/18 23:26,1004.01,831.11
2022/2/18 23:27,1003.34,830.26
2022/2/18 23:28,1004.5,830.74
2022/2/18 23:29,1002.99,829.69
2022/2/18 23:30,1003.48,829.75
2022/2/18 23:31,1003.04,830.28
2022/2/18 23:32,1003.04,829.75
2022/2/18 23:33,1003.08,830.04
2022/2/18 23:34,1002.69,829.42
2022/2/18 23:35,1002.95,830.11
2022/2/18 23:36,1003.48,830.06
2022/2/18 23:37,1002.95,829.87
2022/2/18 23:38,1003.48,830.14
2022/2/18 23:39,1003.92,830.38
2022/2/18 23:40,1003.17,830.26
2022/2/18 23:41,1003.17,830.04
2022/2/18 23:42,1003.39,830.33
2022/2/18 23:43,1003.65,830.33
2022/2/18 23:44,1002.95,830.06
2022/2/18 23:45,1003.44,830.47
2022/2/18 23:46,1002.95,829.74
2022/2/18 23:47,1003.22,830.38
2022/2/18 23:48,1003.26,830.52
2022/2/18 23:49,1003.26,830.59
2022/2/18 23:50,1003.79,830.86
2022/2/18 23:51,1003.44,830.7
2022/2/18 23:52,1003.44,830.14
2022/2/18 23:53,1003.44,830.14
2022/2/18 23:54,1003.83,830.21
2022/2/18 23:55,1004.18,830.44
2022/2/18 23:56,1003.48,830.46
2022/2/18 23:57,1003.48,829.98
2022/2/18 23:58,1003.53,830.11
2022/2/18 23:59,1003.53,830.68
2022/2/19 0:00,1003.83,830.64
2022/2/19 0:01,1003.83,831.06
2022/2/19 0:02,1003.75,830.39
2022/2/19 0:03,1149.86,855.42
2022/2/19 0:04,1149.33,855.71
2022/2/19 0:05,1150.25,856.01
2022/2/19 0:06,1149.06,855.35
2022/2/19 0:07,1149.32,855.47
2022/2/19 0:08,1150.12,855.69
2022/2/19 0:09,1149.32,855.5
2022/2/19 0:10,1149.32,855.93
2022/2/19 0:11,1149.32,855.74
2022/2/19 0:12,1150.2,855.89
2022/2/19 0:13,1149.23,855.56
2022/2/19 0:14,1149.63,855.59
2022/2/19 0:15,1149.5,855.41
2022/2/19 0:16,1149.64,855.79
2022/2/19 0:17,1149.59,855.63
2022/2/19 0:18,1149.68,855.65
2022/2/19 0:19,1149.68,855.93
2022/2/19 0:20,1149.76,855.8
2022/2/19 0:21,1150.16,855.66
2022/2/19 0:22,1149.68,855.47
2022/2/19 0:23,1149.06,855.22
2022/2/19 0:24,1149.41,855.83
2022/2/19 0:25,1148.92,855.1
2022/2/19 0:26,1149.9,856
2022/2/19 0:27,1149.81,855.69
2022/2/19 0:28,1149.98,855.9
2022/2/19 0:29,1150.17,855.76
2022/2/19 0:30,1149.64,855.78
2022/2/19 0:31,1149.5,855.11
2022/2/19 0:32,1150.16,855.2
2022/2/19 0:33,1149.9,855.58
2022/2/19 0:34,1148.66,854.57
2022/2/19 0:35,1150.08,855.86
2022/2/19 0:36,1150.03,855.66
2022/2/19 0:37,1149.54,855.48
2022/2/19 0:38,1150.42,855.59
2022/2/19 0:39,1149.45,855.63
2022/2/19 0:40,1150.16,855.51
2022/2/19 0:41,1149.59,855.37
2022/2/19 0:42,1149.41,855.98
2022/2/19 0:43,1150.03,855.71
2022/2/19 0:44,1148.62,855.27
2022/2/19 0:45,1149.41,855.58
2022/2/19 0:46,1147.64,854.02
2022/2/19 0:47,1149.45,855.54
2022/2/19 0:48,1149.81,855.34
2022/2/19 0:49,1150.39,856.27
2022/2/19 0:50,1149.94,856.11
2022/2/19 0:51,1149.76,855.98
2022/2/19 0:52,1149.76,855.87
2022/2/19 0:53,1149.9,855.77
2022/2/19 0:54,1149.41,855.75
2022/2/19 0:55,1149.41,855.44
2022/2/19 0:56,1149.41,855.44
2022/2/19 0:57,1149.45,855.53
2022/2/19 0:58,1149.45,855.96
2022/2/19 0:59,1149.76,855.98
2022/2/19 1:00,1149.94,855.55
2022/2/19 1:01,1150.03,855.64
2022/2/19 1:02,1149.33,855.9
2022/2/19 1:03,1148.88,855.29
2022/2/19 1:04,1149.18,856.05
2022/2/19 1:05,1149.54,855.48
2022/2/19 1:06,1149.54,855.74
2022/2/19 1:07,1149.54,855.39
2022/2/19 1:08,1149.41,855.57
2022/2/19 1:09,1149.9,855.82
2022/2/19 1:10,1150.47,855.88
2022/2/19 1:11,1150.47,856.33
2022/2/19 1:12,1150.03,855.85
2022/2/19 1:13,1149.1,855.34
2022/2/19 1:14,1149.72,855.46
2022/2/19 1:15,1149.23,855.57
2022/2/19 1:16,1148.75,855.06
2022/2/19 1:17,1149.94,855.93
2022/2/19 1:18,1149.54,855.28
2022/2/19 1:19,1149.98,856.44
2022/2/19 1:20,1149.23,855.56
2022/2/19 1:21,1149.89,855.85
2022/2/19 1:22,1149.23,855.7
2022/2/19 1:23,1149.23,855.39
2022/2/19 1:24,1149.81,855.61
2022/2/19 1:25,1149.41,855.53
2022/2/19 1:26,1149.5,855.42
2022/2/19 1:27,1149.37,855.74
2022/2/19 1:28,1149.76,855.62
2022/2/19 1:29,1149.41,855.66
2022/2/19 1:30,1149.41,855.18
2022/2/19 1:31,1148.79,855.43
2022/2/19 1:32,1149.45,855.69
2022/2/19 1:33,1149.59,855.57
2022/2/19 1:34,1150.52,855.83
2022/2/19 1:35,1149.76,855.71
2022/2/19 1:36,1149.37,855.47
2022/2/19 1:37,1149.98,855.78
2022/2/19 1:38,1149.23,855.08
2022/2/19 1:39,1150.03,855.76
2022/2/19 1:40,1150.03,855.72
2022/2/19 1:41,1149.81,855.82
2022/2/19 1:42,1149.9,855.66
2022/2/19 1:43,1149.19,855.32
2022/2/19 1:44,1149.64,855.65
2022/2/19 1:45,1149.99,855.95
2022/2/19 1:46,1149.68,855.86
2022/2/19 1:47,1149.59,855.58
2022/2/19 1:48,1150.03,855.86
2022/2/19 1:49,1149.45,855.83
2022/2/19 1:50,1149.23,855.87
2022/2/19 1:51,1149.94,856.12
2022/2/19 1:52,1149.54,856.05
2022/2/19 1:53,1149.54,855.68
2022/2/19 1:54,1149.06,855.6
2022/2/19 1:55,1149.63,855.68
2022/2/19 1:56,1149.14,855.49
2022/2/19 1:57,1011.17,832.03
2022/2/19 1:58,1011.31,831.3
2022/2/19 1:59,1011.13,831.39
2022/2/19 2:00,1011.13,831.7
2022/2/19 2:01,1010.2,830.93
2022/2/19 2:02,1010.78,831.79
2022/2/19 2:03,1010.46,831.15
2022/2/19 2:04,1011.44,831.81
2022/2/19 2:05,1010.46,831.14
2022/2/19 2:06,1010.59,831.49
2022/2/19 2:07,1010.82,831.77
2022/2/19 2:08,1011.35,831.66
2022/2/19 2:09,1010.68,831.96
2022/2/19 2:10,1011.61,831.68
2022/2/19 2:11,1011.61,831.88
2022/2/19 2:12,1011.26,831.54
2022/2/19 2:13,1010.16,830.9
2022/2/19 2:14,1011.61,831.93
2022/2/19 2:15,1010.86,831.57
2022/2/19 2:16,1011.31,831.72
2022/2/19 2:17,1010.82,830.7
2022/2/19 2:18,1011.48,831.64
2022/2/19 2:19,1011.17,831.64
2022/2/19 2:20,1010.6,832.04
2022/2/19 2:21,1011.31,832.01
2022/2/19 2:22,1010.95,831.83
2022/2/19 2:23,1011.48,832.39
2022/2/19 2:24,1011.13,831.77
2022/2/19 2:25,1011.13,831.94
2022/2/19 2:26,1010.78,831.27
2022/2/19 2:27,1012.1,831.5
2022/2/19 2:28,1011.39,831.66
2022/2/19 2:29,1011.22,831.44
2022/2/19 2:30,1010.56,831.62
2022/2/19 2:31,1010.03,831.18
2022/2/19 2:32,1010.2,831.1
2022/2/19 2:33,1010.46,831.88
2022/2/19 2:34,1011.04,831.54
2022/2/19 2:35,1011.52,831.88
2022/2/19 2:36,1011.48,832.28
2022/2/19 2:37,1012.05,832.16
2022/2/19 2:38,1010.68,831.22
2022/2/19 2:39,1011.39,832.07
2022/2/19 2:40,1010.9,831.69
2022/2/19 2:41,1011.65,831.81
2022/2/19 2:42,1010.37,830.53
2022/2/19 2:43,1011.17,831.74
2022/2/19 2:44,1010.51,831.41
2022/2/19 2:45,1010.86,831.51
2022/2/19 2:46,1011.66,831.79
2022/2/19 2:47,1011.61,831.72
2022/2/19 2:48,1010.77,831.76
2022/2/19 2:49,1011.83,831.81
2022/2/19 2:50,1010.9,831.51
2022/2/19 2:51,1011.04,831.59
2022/2/19 2:52,1011.04,831.43
2022/2/19 2:53,1010.91,831.17
2022/2/19 2:54,1010.46,831.59
2022/2/19 2:55,1011.17,831.59
2022/2/19 2:56,724.04,782.13
2022/2/19 2:57,724.04,782.23
2022/2/19 2:58,724.97,782.76
2022/2/19 2:59,724.79,782.21
2022/2/19 3:00,723.99,782.08
2022/2/19 3:01,724.62,782.27
2022/2/19 3:02,723.47,781.77
2022/2/19 3:03,724.14,782.14
2022/2/19 3:04,724.18,781.9
2022/2/19 3:05,724.09,782.32
2022/2/19 3:06,723.73,781.19
2022/2/19 3:07,724.3,781.97
2022/2/19 3:08,723.73,781.95
2022/2/19 3:09,723.73,782.16
2022/2/19 3:10,724.17,781.93
2022/2/19 3:11,724.17,781.66
2022/2/19 3:12,724.26,782.24
2022/2/19 3:13,724.26,782
2022/2/19 3:14,724.13,781.96
2022/2/19 3:15,724.21,782.11
2022/2/19 3:16,724.21,781.81
2022/2/19 3:17,724.7,782.4
2022/2/19 3:18,724.44,782.06
2022/2/19 3:19,724.44,782.06
2022/2/19 3:20,724.62,782.36
2022/2/19 3:21,724.26,781.72
2022/2/19 3:22,724.26,781.58
2022/2/19 3:23,724.26,781.97
2022/2/19 3:24,724.26,782.06
2022/2/19 3:25,724.66,782.17
2022/2/19 3:26,723.29,781.25
2022/2/19 3:27,724.39,781.97
2022/2/19 3:28,723.86,781.97
2022/2/19 3:29,724.48,782.22
2022/2/19 3:30,723.86,781.5
2022/2/19 3:31,724.75,782.08
2022/2/19 3:32,724.04,781.95
2022/2/19 3:33,724.66,782.22
2022/2/19 3:34,723.82,781.95
2022/2/19 3:35,724.88,782.11
2022/2/19 3:36,723.69,781.86
2022/2/19 3:37,724.09,781.53
2022/2/19 3:38,724.14,781.72
2022/2/19 3:39,724.14,781.97
2022/2/19 3:40,724.14,782.18
2022/2/19 3:41,724.93,781.92
2022/2/19 3:42,724.62,781.96
2022/2/19 3:43,724.22,781.94
2022/2/19 3:44,723.73,781.53
2022/2/19 3:45,724.71,782.37
2022/2/19 3:46,723.6,781.57
2022/2/19 3:47,724.48,782.13
2022/2/19 3:48,723.99,782.06
2022/2/19 3:49,724,781.96
2022/2/19 3:50,724.22,781.67
2022/2/19 3:51,724.71,782.01
2022/2/19 3:52,724,782.16
2022/2/19 3:53,724.62,781.94
2022/2/19 3:54,724.53,781.91
2022/2/19 3:55,724.13,782.18
2022/2/19 3:56,723.95,781.51
2022/2/19 3:57,723.24,781.33
2022/2/19 3:58,723.51,781.39
2022/2/19 3:59,724.4,781.95
2022/2/19 4:00,723.51,781.72
2022/2/19 4:01,723.86,781.93
2022/2/19 4:02,723.51,781.92
2022/2/19 4:03,724.35,781.93
2022/2/19 4:04,723.99,781.73
2022/2/19 4:05,724.18,782.1
2022/2/19 4:06,723.56,781.66
2022/2/19 4:07,724.26,781.89
2022/2/19 4:08,723.51,781.69
2022/2/19 4:09,724.13,782.11
2022/2/19 4:10,724.84,782.24
2022/2/19 4:11,724.21,781.86
2022/2/19 4:12,724.66,782.23
2022/2/19 4:13,723.95,782.01
2022/2/19 4:14,724.4,781.88
2022/2/19 4:15,724.53,782.06
2022/2/19 4:16,724.62,782.15
2022/2/19 4:17,724.26,781.91
2022/2/19 4:18,723.02,781.53
2022/2/19 4:19,724.17,782.07
2022/2/19 4:20,723.42,780.5
2022/2/19 4:21,723.77,781.71
2022/2/19 4:22,723.29,781.51
2022/2/19 4:23,724.44,781.86
2022/2/19 4:24,723.2,781.6
2022/2/19 4:25,724.22,781.88
2022/2/19 4:26,723.51,782.28
2022/2/19 4:27,724.17,781.91
2022/2/19 4:28,724.21,782.85
2022/2/19 4:29,723.73,781.95
2022/2/19 4:30,723.51,782.34
2022/2/19 4:31,724.35,781.99
2022/2/19 4:32,723.34,782.14
2022/2/19 4:33,723.51,781.76
2022/2/19 4:34,723.6,781.69
2022/2/19 4:35,724.44,781.84
2022/2/19 4:36,723.82,780.84
2022/2/19 4:37,724.48,782.83
2022/2/19 4:38,723.87,782.14
2022/2/19 4:39,724.52,782.25
2022/2/19 4:40,723.51,782.13
2022/2/19 4:41,723.51,781.2
2022/2/19 4:42,724.44,782.33
2022/2/19 4:43,724.44,782.3
2022/2/19 4:44,723.87,782.21
2022/2/19 4:45,723.77,781.77
2022/2/19 4:46,722.67,781.59
2022/2/19 4:47,724.66,781.92
2022/2/19 4:48,723.29,781.94
2022/2/19 4:49,723.51,781.49
2022/2/19 4:50,724.57,782.27
2022/2/19 4:51,723.47,781.46
2022/2/19 4:52,724,782.42
2022/2/19 4:53,723.6,781.53
2022/2/19 4:54,724.44,782.47
2022/2/19 4:55,723.69,781.9
2022/2/19 4:56,724.04,781.98
2022/2/19 4:57,723.56,781.43
2022/2/19 4:58,724.62,782.17
2022/2/19 4:59,724.62,781.65
2022/2/19 5:00,724.14,781.76
2022/2/19 5:01,723.91,782.04
2022/2/19 5:02,724.04,781.97
2022/2/19 5:03,722.8,781.43
2022/2/19 5:04,724.17,782.11
2022/2/19 5:05,723.99,782.21
2022/2/19 5:06,724,781.94
2022/2/19 5:07,723.69,781.9
2022/2/19 5:08,724.26,782.49
2022/2/19 5:09,724.17,781.88
2022/2/19 5:10,724.88,782.05
2022/2/19 5:11,724.13,781.52
2022/2/19 5:12,724.22,781.87
2022/2/19 5:13,723.73,781.85
2022/2/19 5:14,724.35,781.92
2022/2/19 5:15,724.4,782.07
2022/2/19 5:16,724.18,781.99
2022/2/19 5:17,724.35,781.94
2022/2/19 5:18,724.35,782.07
2022/2/19 5:19,723.82,781.77
2022/2/19 5:20,723.82,781.54
2022/2/19 5:21,724.26,781.74
2022/2/19 5:22,724.62,781.88
2022/2/19 5:23,724.26,782.01
2022/2/19 5:24,724.39,782.33
2022/2/19 5:25,724.39,782.2
2022/2/19 5:26,724.3,781.73
2022/2/19 5:27,723.51,781.76
2022/2/19 5:28,723.51,781.62
2022/2/19 5:29,724.14,781.79
2022/2/19 5:30,724.67,781.97
2022/2/19 5:31,724.66,782.1
2022/2/19 5:32,723.77,782.17
2022/2/19 5:33,724.52,782.1
2022/2/19 5:34,724.04,781.99
2022/2/19 5:35,723.56,782.09
2022/2/19 5:36,724,781.86
2022/2/19 5:37,723.29,781.33
2022/2/19 5:38,724.57,782.08
2022/2/19 5:39,724.04,783.17
2022/2/19 5:40,724.13,781.95
2022/2/19 5:41,724.13,782.29
2022/2/19 5:42,724.74,782.16
2022/2/19 5:43,724.39,782.11
2022/2/19 5:44,723.56,781.77
2022/2/19 5:45,725.15,782.39
2022/2/19 5:46,723.91,781.41
2022/2/19 5:47,723.64,781.95
2022/2/19 5:48,724.35,782.04
2022/2/19 5:49,724.35,782.71
2022/2/19 5:50,723.16,781.82
2022/2/19 5:51,723.6,781.64
2022/2/19 5:52,723.2,781.7
2022/2/19 5:53,723.91,781.74
2022/2/19 5:54,724.75,782.45
2022/2/19 5:55,723.87,781.53
2022/2/19 5:56,723.87,781.94
2022/2/19 5:57,723.47,781.68
2022/2/19 5:58,724.53,782.49
2022/2/19 5:59,724.53,782.22
2022/2/19 6:00,724.53,781.84
2022/2/19 6:01,723.12,781.68
2022/2/19 6:02,723.56,781.99
2022/2/19 6:03,724.04,781.98
2022/2/19 6:04,724.44,782.06
2022/2/19 6:05,723.69,781.76
2022/2/19 6:06,724.26,782.32
2022/2/19 6:07,724.57,783.47
2022/2/19 6:08,724.35,782.03
2022/2/19 6:09,724.35,782.57
2022/2/19 6:10,724.79,781.8
2022/2/19 6:11,724.79,782
2022/2/19 6:12,724.62,781.87
2022/2/19 6:13,724.04,782.46
2022/2/19 6:14,723.6,782.07
2022/2/19 6:15,724.57,782.84
2022/2/19 6:16,724.21,781.79
2022/2/19 6:17,724.39,782.62
2022/2/19 6:18,724.26,781.9
2022/2/19 6:19,724.26,782.03
2022/2/19 6:20,723.68,781.65
2022/2/19 6:21,724.21,782.07
2022/2/19 6:22,724.21,782.18
2022/2/19 6:23,724.21,781.98
2022/2/19 6:24,724.22,782.07
2022/2/19 6:25,724.3,781.82
2022/2/19 6:26,724.13,781.97
2022/2/19 6:27,724.22,781.81
2022/2/19 6:28,724.57,781.93
2022/2/19 6:29,724.04,781.57
2022/2/19 6:30,724.49,782
2022/2/19 6:31,724.49,782
2022/2/19 6:32,723.91,781.67
2022/2/19 6:33,724.62,782.23
2022/2/19 6:34,724.62,782.41
2022/2/19 6:35,723.6,782
2022/2/19 6:36,724.66,782.03
2022/2/19 6:37,723.91,781.91
2022/2/19 6:38,724.35,782.09
2022/2/19 6:39,724.13,782.17
2022/2/19 6:40,724.04,782.06
2022/2/19 6:41,724.35,782.07
2022/2/19 6:42,724.92,782.32
2022/2/19 6:43,724,781.94
2022/2/19 6:44,724.67,782.07
2022/2/19 6:45,724.4,782.27
2022/2/19 6:46,723.68,781.51
2022/2/19 6:47,723.87,781.96
2022/2/19 6:48,724.17,782.09
2022/2/19 6:49,723.6,781.95
2022/2/19 6:50,724.53,781.97
2022/2/19 6:51,723.78,782.04
2022/2/19 6:52,724.26,781.97
2022/2/19 6:53,723.56,781.35
2022/2/19 6:54,724.48,782.07
2022/2/19 6:55,723.47,781.4
2022/2/19 6:56,724.13,782.18
2022/2/19 6:57,723.51,781.47
2022/2/19 6:58,724.71,781.93
2022/2/19 6:59,724.14,781.57
2022/2/19 7:00,724.57,782.11
2022/2/19 7:01,724.57,782.61
2022/2/19 7:02,724.4,781.78
2022/2/19 7:03,724.88,782.76
2022/2/19 7:04,723.87,782.41
2022/2/19 7:05,723.99,781.97
2022/2/19 7:06,723.99,781.97
2022/2/19 7:07,723.11,781.26
2022/2/19 7:08,724.14,782.24
2022/2/19 7:09,724.71,782.49
2022/2/19 7:10,725.02,781.96
2022/2/19 7:11,724.26,781.73
2022/2/19 7:12,724.26,782.15
2022/2/19 7:13,723.64,781.4
2022/2/19 7:14,724.09,782.41
2022/2/19 7:15,724.04,781.82
2022/2/19 7:16,724.04,782.13
2022/2/19 7:17,723.42,781.68
2022/2/19 7:18,723.6,781.93
2022/2/19 7:19,723.51,781.36
2022/2/19 7:20,724.48,781.93
2022/2/19 7:21,723.82,782.7
2022/2/19 7:22,724.4,782.02
2022/2/19 7:23,723.73,782.5
2022/2/19 7:24,724,782.06
2022/2/19 7:25,724.35,781.75
2022/2/19 7:26,724.35,782.51
2022/2/19 7:27,723.95,782.48
2022/2/19 7:28,723.82,781.56
2022/2/19 7:29,724.22,781.96
2022/2/19 7:30,724.97,782.36
2022/2/19 7:31,724.18,781.35
2022/2/19 7:32,724.53,782.24
2022/2/19 7:33,724.53,782.06
2022/2/19 7:34,723.95,782.35
2022/2/19 7:35,723.95,781.88
2022/2/19 7:36,724.4,781.79
2022/2/19 7:37,724.62,782.04
2022/2/19 7:38,724.49,782.03
2022/2/19 7:39,724.49,782.32
2022/2/19 7:40,723.82,781.91
2022/2/19 7:41,723.82,782.72
2022/2/19 7:42,723.6,781.4
2022/2/19 7:43,722.72,781.54
2022/2/19 7:44,723.56,782.17
2022/2/19 7:45,723.34,782.41
2022/2/19 7:46,723.38,781.76
2022/2/19 7:47,722.89,781.81
2022/2/19 7:48,723.69,781.76
2022/2/19 7:49,724.53,782.39
2022/2/19 7:50,724,781.82
2022/2/19 7:51,723.87,782.7
2022/2/19 7:52,723.95,781.34
2022/2/19 7:53,724.75,782.28
2022/2/19 7:54,724.09,782.11
2022/2/19 7:55,724.49,781.9
2022/2/19 7:56,723.87,781.81
2022/2/19 7:57,724.26,781.9
2022/2/19 7:58,724.22,782.29
2022/2/19 7:59,724.57,782.03
2022/2/19 8:00,994.69,828.71
2022/2/19 8:01,1290.87,879.9
2022/2/19 8:02,1290.83,880.7
2022/2/19 8:03,1291.45,880.8
2022/2/19 8:04,1290.97,879.85
2022/2/19 8:05,1290.57,880.08
2022/2/19 8:06,1291.28,880.21
2022/2/19 8:07,1291.76,880.04
2022/2/19 8:08,1292.42,881.06
2022/2/19 8:09,1291.45,880.6
2022/2/19 8:10,1290.21,880.1
2022/2/19 8:11,1291.67,880.18
2022/2/19 8:12,1291.36,880.33
2022/2/19 8:13,1291.23,880.28
2022/2/19 8:14,1290.7,880
2022/2/19 8:15,1291.63,880.14
2022/2/19 8:16,1290.65,879.93
2022/2/19 8:17,1290.57,879.94
2022/2/19 8:18,1290.17,879.9
2022/2/19 8:19,1290.17,880.11
2022/2/19 8:20,1290.75,879.96
2022/2/19 8:21,1291.23,880.14
2022/2/19 8:22,1290.83,880.22
2022/2/19 8:23,1290.74,880.33
2022/2/19 8:24,1290.65,880.13
2022/2/19 8:25,1290.78,880.04
2022/2/19 8:26,1290.43,880.32
2022/2/19 8:27,1291.14,880.02
2022/2/19 8:28,1291.4,880.44
2022/2/19 8:29,1290.92,880.33
2022/2/19 8:30,1291.32,880.4
2022/2/19 8:31,1291.09,879.68
2022/2/19 8:32,1290.7,879.64
2022/2/19 8:33,1291.05,880.16
2022/2/19 8:34,1291.19,880.46
2022/2/19 8:35,1291.1,880.16
2022/2/19 8:36,1291.1,880.37
2022/2/19 8:37,1291.05,880.17
2022/2/19 8:38,1290.56,880.12
2022/2/19 8:39,1291.45,880.15
2022/2/19 8:40,1289.77,878.23
2022/2/19 8:41,1291.19,880.14
2022/2/19 8:42,1289.38,878.97
2022/2/19 8:43,1291.19,880.22
2022/2/19 8:44,1291.32,880.2
2022/2/19 8:45,1291.32,880.28
2022/2/19 8:46,1290.92,880.17
2022/2/19 8:47,1290.56,880.19
2022/2/19 8:48,1290.65,879.76
2022/2/19 8:49,1290.65,879.89
2022/2/19 8:50,1290.3,880.2
2022/2/19 8:51,1291.01,880.4
2022/2/19 8:52,1290.34,879.99
2022/2/19 8:53,1291.62,880.41
2022/2/19 8:54,1290.52,880.07
2022/2/19 8:55,1291.59,880.44
2022/2/19 8:56,1290.52,880.08
2022/2/19 8:57,1291.31,880.11
2022/2/19 8:58,1291.01,880.14
2022/2/19 8:59,1291.4,880.24
2022/2/19 9:00,1404.01,899.15
2022/2/19 9:01,1404.94,899.93
2022/2/19 9:02,1404.99,899.94
2022/2/19 9:03,1404.99,899.91
2022/2/19 9:04,1405.3,900.58
2022/2/19 9:05,1406.31,900.82
2022/2/19 9:06,1404.36,899.7
2022/2/19 9:07,1404.32,899.63
2022/2/19 9:08,1405.56,900.05
2022/2/19 9:09,1404.2,899.84
2022/2/19 9:10,1404.77,899.8
2022/2/19 9:11,1403.71,899.3
2022/2/19 9:12,1405.38,900.14
2022/2/19 9:13,1404.63,899.99
2022/2/19 9:14,1404.98,899.94
2022/2/19 9:15,1405.78,899.96
2022/2/19 9:16,1404.59,899.75
2022/2/19 9:17,1404.63,899.49
2022/2/19 9:18,1405.12,900.08
2022/2/19 9:19,1404.77,899.96
2022/2/19 9:20,1404.77,899.91
2022/2/19 9:21,1404.9,899.72
2022/2/19 9:22,1404.55,899.26
2022/2/19 9:23,1405.38,900.16
2022/2/19 9:24,1405.03,900.1
2022/2/19 9:25,1405.03,900.1
2022/2/19 9:26,1404.68,899.64
2022/2/19 9:27,1405.03,899.7
2022/2/19 9:28,1405.03,899.7
2022/2/19 9:29,1405.03,899.99
2022/2/19 9:30,1404.54,899.78
2022/2/19 9:31,1405.11,900.04
2022/2/19 9:32,1404.76,899.96
2022/2/19 9:33,1404.58,899.79
2022/2/19 9:34,1405.16,900.27
2022/2/19 9:35,1404.58,899.83
2022/2/19 9:36,1404.58,899.83
2022/2/19 9:37,1405.25,900.09
2022/2/19 9:38,1405.21,900.08
2022/2/19 9:39,1405.3,900.04
2022/2/19 9:40,1403.97,899.94
2022/2/19 9:41,1405.64,899.76
2022/2/19 9:42,1405.16,900.06
2022/2/19 9:43,1405.11,900.06
2022/2/19 9:44,1405.11,899.89
2022/2/19 9:45,1405.47,900.12
2022/2/19 9:46,1405.38,899.94
2022/2/19 9:47,1404.63,899.81
2022/2/19 9:48,1405.47,900.22
2022/2/19 9:49,1404.54,899.85
2022/2/19 9:50,1404.58,899.86
2022/2/19 9:51,1404.58,899.95
2022/2/19 9:52,1404.54,899.79
2022/2/19 9:53,1404.73,899.82
2022/2/19 9:54,1404.59,899.62
2022/2/19 9:55,1405.56,899.93
2022/2/19 9:56,1404.06,899.97
2022/2/19 9:57,1404.63,899.95
2022/2/19 9:58,1405.07,900.02
2022/2/19 9:59,1405.07,899.98
2022/2/19 10:00,1404.68,900.17
2022/2/19 10:01,1404.05,899.32
2022/2/19 10:02,1405.56,900.17
2022/2/19 10:03,1405.25,900.12
2022/2/19 10:04,1404.46,899.98
2022/2/19 10:05,1405.07,899.85
2022/2/19 10:06,1405.07,900.01
2022/2/19 10:07,1405.25,899.91
2022/2/19 10:08,1404.76,900.06
2022/2/19 10:09,1404.27,899.44
2022/2/19 10:10,1405.43,899.71
2022/2/19 10:11,1404.81,899.92
2022/2/19 10:12,1404.81,899.91
2022/2/19 10:13,1404.9,899.98
